id,match_id,competition_name,season_name,x,y,shot_distance,shot_angle,body_part,side_of_field,is_goal,outcome_name,shot_statsbomb_xg,distance_category,angle_category
4b04c262-6e1b-4604-b9f6-46ea4352c525,3749257,Premier League,2003/2004,98.6,51.7,22.743130831088326,16.4760481133448,Right Foot,right,0,Blocked,0.037733678,Close,Great
7fae7324-590b-4bf4-876e-e30151388794,3749257,Premier League,2003/2004,100.8,35.1,19.22108217556962,22.18591281448974,Right Foot,left,0,Blocked,0.054279976,Very Close,Great
6e29e2db-81c8-4493-9012-a3a6adcbcaba,3749257,Premier League,2003/2004,97.8,30.0,22.996521476084162,17.112779243819663,Right Foot,left,0,Off T,0.034327425,Close,Great
a507db21-0afd-4664-9d54-f2b3b983e7ed,3749257,Premier League,2003/2004,95.1,39.3,24.900000000000006,18.23852644011869,Right Foot,left,0,Saved,0.047909804,Close,Great
fa1ebedf-9cb1-4c2c-8c16-e12af36b05d4,3749257,Premier League,2003/2004,103.0,38.4,17.0,26.268201791238592,Right Foot,left,0,Saved,0.10399945,Very Close,Great
0249af77-2723-47a9-91f3-426079b87544,3749257,Premier League,2003/2004,88.5,29.5,32.16364407215078,13.058148257560385,Right Foot,left,0,Blocked,0.017048674,Far,Good
42db5935-2196-4942-b043-2cb1e07ea2ba,3749257,Premier League,2003/2004,108.3,40.1,11.700000000000003,37.746805387274655,Right Foot,right,1,Goal,0.7835,Very Close,
de1924a2-4979-4f1c-a949-1c74a05b6a5b,3749257,Premier League,2003/2004,85.8,53.9,35.60407280073447,11.482853135484325,Right Foot,right,0,Blocked,0.007459086,Very Far,Good
341c119e-a3b7-4a0e-b2a1-42054abb85a8,3749257,Premier League,2003/2004,88.1,47.1,32.05027300975766,13.635474288413874,Right Foot,right,0,Blocked,0.019130047,Far,Good
91d0b055-a20f-4de3-a83f-14d915aeb41f,3749257,Premier League,2003/2004,106.7,38.9,13.299999999999997,33.28029208173318,Head,left,0,Off T,0.041448515,Very Close,
9bf1b030-46d5-4564-803c-176b59268e0a,3749257,Premier League,2003/2004,106.3,59.7,20.836986346398565,11.077874508717724,Right Foot,right,0,Blocked,0.009363451,Close,Good
d6d4ee81-d296-4c6a-a45e-5c3064379d17,3749257,Premier League,2003/2004,110.5,40.1,9.5,45.663451354552585,Right Foot,right,1,Goal,0.6341115,Very Close,
7e5a4b23-f5f6-4d08-bd39-86dcdece17cd,3749257,Premier League,2003/2004,98.1,34.2,21.97384809267599,19.409290445547885,Right Foot,left,0,Saved,0.055706177,Close,Great
91226ad6-fc4d-4eb9-852b-deee86bd09a6,3749257,Premier League,2003/2004,94.8,59.5,29.585300404085814,11.405938817263795,Right Foot,right,0,Blocked,0.008883719,Medium,Good
d8f2a2ec-36ce-4d06-8c6d-8b6ab89fe7f8,3749257,Premier League,2003/2004,102.5,36.1,17.5,24.623177261502377,Left Foot,left,0,Saved,0.15116371,Very Close,Great
4ea87970-7be8-42f4-8b06-3d1ff1f11a95,3749257,Premier League,2003/2004,114.3,34.2,5.977457653551384,42.290750969054784,Right Foot,left,0,Saved,0.14404269,Very Close,
16caf708-8e95-4a50-9986-f73d011f64ba,3749257,Premier League,2003/2004,107.8,39.3,12.200000000000003,36.20481043567926,Left Foot,left,0,Blocked,0.10189218,Very Close,
96f75ebe-6709-4e23-8fac-a5ba191a0f9e,3749642,Premier League,2003/2004,115.3,37.5,4.700000000000003,71.83060427094586,Right Foot,left,1,Goal,0.589182,Very Close,
9b7117c6-3b53-4362-9c7f-30e946087534,3749642,Premier League,2003/2004,113.4,38.6,6.599999999999994,60.7908411865483,Left Foot,left,1,Goal,0.23003167,Very Close,
055289ac-070d-459c-a52a-551278b70aca,3749642,Premier League,2003/2004,109.3,18.2,20.768485741623053,8.485881955310388,Left Foot,left,0,Wayward,0.008492267,Close,Fair
dadcda05-3e3e-4786-ad29-d300db88efdb,3749642,Premier League,2003/2004,106.8,32.3,13.708756325794113,25.8942678491151,Left Foot,left,0,Blocked,0.06819262,Very Close,Great
7b8f6087-50b6-4370-b243-1fa7637c2df0,3749642,Premier League,2003/2004,103.7,50.2,17.439323381370045,20.23604287378354,Right Foot,right,0,Off T,0.08415017,Very Close,Great
03d0d539-c62f-4bb0-892f-bcf3060e32ef,3749642,Premier League,2003/2004,86.7,25.0,35.0697875670783,11.427852543373364,Left Foot,left,0,Off T,0.006768504,Very Far,Good
2eae464d-d004-4b9d-ad4a-b7563eec7b63,3749642,Premier League,2003/2004,100.8,26.4,21.466252583997985,15.94539590092285,Right Foot,left,0,Blocked,0.038415976,Close,Great
1026508e-c5fe-41a2-8dc7-031dde4f6cad,3749642,Premier League,2003/2004,100.2,40.0,19.799999999999997,22.842372549998576,Right Foot,center,0,Blocked,0.023970023,Very Close,Great
7a3a08e0-fc9a-44dd-b94a-e01c6b6f0020,3749642,Premier League,2003/2004,97.5,33.9,22.59778750231978,18.842623075975172,Right Foot,left,0,Off T,0.045717925,Close,Great
39a9b5c7-81aa-4c5f-a836-4243bf2ccc3e,3749642,Premier League,2003/2004,93.4,39.0,26.599999999999994,17.08040249599704,Left Foot,left,0,Off T,0.039629493,Medium,Great
f2947cda-1641-4afa-a0ee-0975dcad4478,3749642,Premier League,2003/2004,107.3,51.4,14.698639392814563,20.260060799452592,Left Foot,right,0,Saved,0.07287833,Very Close,Great
9f43cd40-af38-44a4-bbea-f0713428cdc2,3749642,Premier League,2003/2004,95.0,45.3,25.03377718203947,17.42850157296585,Right Foot,right,0,Saved,0.06740238,Medium,Great
43650d86-f8d4-4b1b-9fe6-91ca765a6387,3749642,Premier League,2003/2004,100.3,28.2,21.187968283910568,17.13012630220461,Right Foot,left,0,Off T,0.037060577,Close,Great
ccebfd55-83f4-43b3-8425-80b6c39422a3,3749642,Premier League,2003/2004,88.8,61.0,35.53083168179433,10.119850248927305,Right Foot,right,0,Off T,0.0057312297,Very Far,Good
a55c1fe6-1fd7-4290-91d5-ab9d8c112445,3749642,Premier League,2003/2004,107.8,42.3,12.200000000000003,35.24429206593925,Right Foot,right,0,Saved,0.085837945,Very Close,
6850c38c-01e1-49e3-bda5-82addb06e4c2,3749642,Premier League,2003/2004,93.9,41.2,26.099999999999994,17.39096471306367,Right Foot,right,0,Off T,0.027351957,Medium,Great
fb4c37f9-cc3e-405f-b8af-a62abb3fc201,3749642,Premier League,2003/2004,84.6,34.7,35.423862014184735,12.616522503039494,Right Foot,left,0,Blocked,0.007056929,Very Far,Good
9a154949-2634-4524-b6e9-3c7921123c6e,3749642,Premier League,2003/2004,104.1,28.9,17.4132133737573,19.459012617585778,Right Foot,left,0,Off T,0.034189377,Very Close,Great
52b14db2-5442-460c-996f-5aa8207c3b8f,3749642,Premier League,2003/2004,92.6,28.7,28.355775425828163,14.260334567316336,Right Foot,left,0,Saved,0.025849175,Medium,Good
0591d431-d510-4e06-8034-b23393df60b2,3749642,Premier League,2003/2004,88.2,40.8,31.799999999999997,14.329890689910181,Left Foot,right,0,Off T,0.029764768,Far,Good
b82368e1-1d4a-46df-831d-1520dbdf2698,3749642,Premier League,2003/2004,105.2,39.8,14.799999999999997,30.24310342447807,Left Foot,left,0,Off T,0.059217956,Very Close,
97d63adf-6076-4526-a83c-63931e41808c,3749642,Premier League,2003/2004,101.9,34.9,18.133394607739604,23.21374520130714,Right Foot,left,0,Blocked,0.049089406,Very Close,Great
5c730ee3-da65-4775-b082-fc56854edd1c,3749642,Premier League,2003/2004,108.0,55.3,16.483021567661677,14.849050272144913,Left Foot,right,0,Blocked,0.029677786,Very Close,Good
3993c6ba-db54-41b7-b13f-012e27e66b30,3749642,Premier League,2003/2004,93.1,31.9,27.210659675943184,15.552770424317709,Right Foot,left,1,Goal,0.054823816,Medium,Great
04ba3c91-0f67-4755-892e-0cd9534034c4,3749642,Premier League,2003/2004,109.2,52.6,13.805795884337853,18.421695115197938,Right Foot,right,0,Saved,0.13679403,Very Close,Great
f0b277ff-3023-436b-8e88-5e79fdce9d6f,3749642,Premier League,2003/2004,117.7,41.6,2.299999999999997,113.8902188571122,Head,right,0,Off T,0.34546766,Very Close,
40834687-01b7-4eb0-8fa8-ab11d77ea936,3749642,Premier League,2003/2004,87.7,46.7,32.41265185078197,13.550129590466353,Right Foot,right,0,Saved Off Target,0.027325088,Far,Good
3360e1c3-c91c-468b-a6d7-d171564225a8,3749642,Premier League,2003/2004,95.0,22.7,28.317662332897466,12.418019831872066,Right Foot,left,0,Blocked,0.013958355,Medium,Good
f60884e6-10d1-4f40-8ff6-45379cd95d23,3749642,Premier League,2003/2004,116.7,36.2,3.299999999999997,70.53612882132742,Head,left,0,Wayward,0.2300626,Very Close,
0cdcae7c-e6cd-4931-87e5-f1e901243d61,3749642,Premier League,2003/2004,91.6,49.9,29.006378608850852,14.342759054951681,Left Foot,right,0,Off T,0.047530644,Medium,Good
73a49ed3-7846-457f-be51-8d46aa87a3bf,3749642,Premier League,2003/2004,102.2,33.8,17.935439777156287,22.768393612931174,Right Foot,left,0,Off T,0.047396734,Very Close,Great
d1530ceb-a74f-408d-a569-846a56a482cc,3749642,Premier League,2003/2004,101.3,37.4,18.700000000000003,23.721571063246802,Right Foot,left,0,Post,0.024816774,Very Close,Great
1e9789f3-ad1b-4b8f-a2b5-d51491045f6e,3749642,Premier League,2003/2004,112.9,51.6,10.400480758118825,18.580294459780145,Head,right,0,Off T,0.036023647,Very Close,Great
048a1592-0505-47b5-8953-35076d3cb5e1,3749358,Premier League,2003/2004,113.3,52.0,10.435037134576955,17.224675796716333,Right Foot,right,0,Off T,0.113525905,Very Close,Great
ac04731f-b254-4ffd-b40d-74d7aef1151e,3749358,Premier League,2003/2004,104.7,52.9,17.70028248362155,17.658119723578054,Right Foot,right,0,Saved,0.07912799,Very Close,Great
e14e6ac3-3efb-4420-9402-6fbeda984135,3749358,Premier League,2003/2004,115.1,37.1,4.900000000000006,67.27228430025679,Right Foot,left,1,Goal,0.79496473,Very Close,
f0ae2fa0-6509-4a44-9abf-0526e64005f6,3749358,Premier League,2003/2004,90.0,49.2,30.447331574376104,13.915930528659644,Right Foot,right,0,Saved,0.08317142,Far,Good
ad65ec20-c3ea-43e8-8234-f2b539464d5f,3749358,Premier League,2003/2004,98.1,52.8,23.6019067026374,15.601085338086333,Right Foot,right,0,Off T,0.019699251,Close,Great
606c9258-9a5d-483e-bddb-cffa8d3f4c65,3749358,Premier League,2003/2004,105.7,44.2,14.301398533010676,29.029817798679634,Right Foot,right,1,Goal,0.11706413,Very Close,Great
9035fe21-7e52-4729-8963-0745a4b58d0d,3749358,Premier League,2003/2004,112.4,42.4,7.599999999999994,51.98956558584024,Head,right,0,Off T,0.081230976,Very Close,
a555fc4e-131e-41c5-a05f-9e5d0d0acf05,3749358,Premier League,2003/2004,97.5,54.4,24.787295132789296,14.468108177813223,Left Foot,right,0,Saved,0.025504602,Close,Good
865288e3-ca6f-4905-b854-90083f18076f,3749358,Premier League,2003/2004,103.6,55.5,20.030227157973027,14.896416132018654,Left Foot,right,0,Blocked,0.032263115,Close,Good
eb0e5d8d-9ad1-4537-8863-efa77a611459,3749358,Premier League,2003/2004,112.0,37.5,8.0,49.71351416238463,Right Foot,left,1,Goal,0.34256953,Very Close,
dcecb3bb-e3e6-4e79-aee9-128748dfae46,3749358,Premier League,2003/2004,104.4,22.0,20.960916010518236,12.75395113735945,Right Foot,left,0,Off T,0.02618816,Close,Good
