x,y,shot_statsbomb_xg,body_part_name,outcome_name,distance,angle
94.7,54.0,0.020810818,Right Foot,Off T,85.93835930479474,0.06544082631129934
118.5,34.7,0.1587177,Head,Off T,116.1543610890267,0.046292444302267456
114.1,44.0,0.16704533,Head,Wayward,106.38286328163949,0.049175119496050815
113.2,30.2,0.1926022,Left Foot,Goal,116.0696842418381,0.04880191887364157
94.0,36.9,0.028431296,Right Foot,Saved,99.28970540796261,0.061708139238296454
101.4,51.6,0.05545957,Left Foot,Saved,92.14329926804228,0.05899580885199649
94.0,76.7,0.01042328,Left Foot,Saved,69.48183647544155,0.06574108282229026
106.9,27.6,0.18561214,Left Foot,Goal,114.27588372005705,0.05180013856476609
103.2,51.6,0.07768283,Left Foot,Off T,93.35893958266665,0.05747048460818563
104.0,57.8,0.028403657,Left Foot,Saved,89.49008660181306,0.05688658246011417
109.0,41.9,0.08826354,Right Foot,Blocked,104.43967445372472,0.05242840146690303
113.2,51.6,0.15008782,Right Foot,Post,100.43252262091201,0.04966361632259411
103.3,36.6,0.09164401,Left Foot,Off T,104.90762412713387,0.055481224701945095
107.5,35.9,0.033580188,Head,Off T,108.05126375938414,0.05274035378578614
91.2,46.6,0.027327666,Right Foot,Blocked,89.68796797787316,0.06680605911134721
111.1,35.4,0.47366056,Left Foot,Saved,110.7286485061567,0.05052036781735711
117.9,35.6,0.7965053,Right Foot,Goal,115.0863050062865,0.04665845930228384
115.2,48.3,0.36933398,Left Foot,Saved,104.14980364839869,0.0484072703001514
107.9,24.7,0.056701466,Left Foot,Saved,117.21257441076875,0.05078152024349669
98.1,44.8,0.04862372,Right Foot,Wayward,95.23798401898269,0.060703887586699944
114.5,34.0,0.1947482,Other,Off T,114.004498156871,0.048447730776686244
95.2,41.2,0.070312485,Left Foot,Goal,96.40607657196719,0.06207212569914603
97.5,26.2,0.02427977,Right Foot,Saved,110.19939019794981,0.05654207090802647
102.5,56.0,0.037534337,Right Foot,Off T,89.6931747682063,0.05826452346149338
104.4,52.0,0.088365294,Right Foot,Off T,93.88965651231237,0.056491438116871864
99.1,38.1,0.032157544,Left Foot,Blocked,101.19646041240772,0.058551243594507994
97.8,26.9,0.030956576,Left Foot,Blocked,109.76278786546922,0.056567902693058385
74.2,47.3,0.005635465,Right Foot,Off T,80.48789722685021,0.0821306470737429
110.3,39.0,0.09609764,Head,Saved,107.47562328267746,0.051345008385941124
113.8,36.4,0.17660448,Head,Off T,111.73942724034342,0.049025558162836456
106.6,53.9,0.040407646,Right Foot,Off T,94.07536128019917,0.05469972772280087
111.9,40.8,0.4385271,Left Foot,Goal,107.19728354767204,0.05046686847733896
108.8,45.0,0.058877036,Right Foot,Blocked,102.00656645530228,0.05278032000133213
100.1,22.0,0.019761236,Right Foot,Saved,115.13901858188648,0.05411366829834767
105.5,50.0,0.0468683,Right Foot,Blocked,96.09841622003975,0.055508657370064586
109.1,31.1,0.11953281,Left Foot,Saved,112.80568957282253,0.05114807687888993
108.4,44.7,0.43734065,Right Foot,Blocked,101.95723417198018,0.05304230912545001
88.5,40.1,0.02482484,Left Foot,Blocked,93.64483755125,0.06669748209780166
108.9,28.7,0.095153406,Left Foot,Blocked,114.58563435265347,0.050908397431655296
98.9,19.6,0.008915967,Left Foot,Saved,116.57417209656693,0.05408100357009671
109.5,29.3,0.047594182,Left Foot,Off T,114.47320909278294,0.050673732363644745
111.4,40.1,0.30100262,Left Foot,Off T,107.38080647862542,0.05073836621325684
96.8,27.0,0.02650422,Right Foot,Saved,109.15117773070523,0.05714164316420161
104.6,38.1,0.5476993,Right Foot,Saved,104.52183312590725,0.05488799466271487
101.3,36.9,0.059423734,Right Foot,Off T,103.4654512385656,0.05683256484461234
114.4,36.4,0.5379483,Right Foot,Saved,112.13843052227904,0.04867748113111517
115.4,39.1,0.538664,Right Foot,Saved,110.82128676387043,0.04823366020006299
116.6,39.0,0.38343006,Other,Goal,111.71733795611135,0.04752194820763413
99.5,32.4,0.04598454,Left Foot,Goal,106.08763170134397,0.05698132208979069
89.6,13.7,0.011511844,Right Foot,Off T,117.44655635649774,0.05640593672000502
60.2,71.1,0.0034244903,Right Foot,Off T,53.038680224907566,0.12716212362716978
99.4,24.2,0.026971282,Right Foot,Blocked,112.90043224009375,0.055017839845960655
91.3,27.4,0.018299572,Left Foot,Saved,106.0257025442416,0.06029632248749157
91.3,25.1,0.012166175,Right Foot,Saved,108.0402684187706,0.059510222503948405
114.9,41.5,0.26045203,Head,Off T,108.73503391271831,0.04861739997559289
92.4,38.0,0.055670984,Left Foot,Off T,97.49619274617856,0.06315157892750947
114.5,38.2,0.7831072,Right Foot,Goal,110.87049021268012,0.04872615042207096
110.8,42.2,0.07707748,Head,Blocked,105.42172261920216,0.05125941531862274
107.5,43.6,0.15118743,Right Foot,Post,102.17252859746597,0.053589264828316725
105.5,40.3,0.20719418,Left Foot,Saved,103.37792607708863,0.05460426400085517
100.8,33.9,0.060398698,Left Foot,Goal,105.59976136336672,0.05652590054089715
114.8,48.9,0.2874946,Right Foot,Saved,103.44674765307994,0.048657307599034104
96.7,53.1,0.02197559,Left Foot,Saved,87.91570735653556,0.06338339097657823
110.7,24.8,0.04443936,Right Foot,Off T,118.78434913741793,0.04939564830915054
114.5,51.8,0.13278921,Left Foot,Off T,101.2534720392343,0.04871914375982257
99.8,30.6,0.0763903,Left Foot,Saved,107.74590293834844,0.056375196285540136
96.0,48.7,0.02913763,Left Foot,Off T,90.87290905434908,0.06322046535711844
102.5,51.0,0.054893922,Right Foot,Blocked,93.32666071386033,0.058013568951803644
103.4,53.9,0.054084532,Right Foot,Off T,91.82590919778579,0.057410993526130945
92.0,47.2,0.024887033,Left Foot,Off T,89.66223062137145,0.0662995620783843
106.9,29.7,0.0489033,Left Foot,Blocked,112.58466858324894,0.052156147452007216
105.1,43.5,0.15622492,Right Foot,Saved,100.67096701631509,0.05527082046416846
101.9,52.8,0.018558212,Left Foot,Blocked,91.59507410335996,0.05865858799226491
93.3,38.8,0.024946539,Left Foot,Saved,97.31746811338651,0.06276671253314164
108.1,40.2,0.7835,Left Foot,Goal,105.1288428548512,0.05286789727867021
111.8,40.2,0.2813001,Other,Off T,107.57425156606948,0.0504929834641933
104.0,55.4,0.0357645,Left Foot,Saved,91.17453372515814,0.05691511567664809
112.3,48.3,0.18295826,Right Foot,Blocked,102.06595710617718,0.050403331800781125
94.5,55.1,0.021027809,Right Foot,Off T,84.96726193069894,0.06583110058677212
104.8,24.5,0.018883605,Right Foot,Blocked,115.60047404747093,0.052315974877803116
109.4,44.5,0.117091976,Left Foot,Blocked,102.78092040841044,0.05233441231622504
111.0,43.1,0.064979635,Head,Off T,104.89521247416396,0.05117711155035236
109.0,51.7,0.20353648,Right Foot,Off T,97.32895560931495,0.052802970248387315
115.4,33.7,0.14559855,Right Foot,Off T,114.82263539912329,0.047926493513296003
94.8,40.5,0.035109293,Right Foot,Off T,96.7505534867889,0.06217747426745444
95.6,29.7,0.0346329,Left Foot,Off T,106.22322533231609,0.05858393401658571
101.6,41.6,0.06228746,Right Foot,Off T,99.9155823683173,0.057499604226007195
107.1,39.5,0.7835,Right Foot,Goal,105.0162063683506,0.05344515961093567
108.9,42.8,0.04745491,Head,Off T,103.70157954438304,0.05256524645646567
112.0,54.4,0.06967228,Left Foot,Saved,97.65467525930339,0.05038156516010472
109.3,44.3,0.298439,Left Foot,Off T,102.86019443885958,0.05239198812368667
110.9,45.2,0.50473726,Left Foot,Saved,103.29655173334685,0.05133397525915268
92.9,23.2,0.007819599,Right Foot,Off T,110.47505419776901,0.05805593470652489
98.5,36.0,0.07418988,Left Foot,Saved,102.55801090114804,0.05846681060296044
110.8,42.0,0.3347203,Left Foot,Goal,105.5694065532245,0.051247351324852794
106.2,33.5,0.095620655,Right Foot,Off T,109.13212909129923,0.053174216751296445
99.0,41.6,0.07844107,Left Foot,Blocked,98.32494902109028,0.059373291347635165
99.9,32.4,0.04752228,Right Foot,Blocked,106.31376956913907,0.05673940604203795
114.1,37.4,0.57921857,Left Foot,Goal,111.19385594537137,0.04891631761182115
113.2,38.6,0.42237553,Left Foot,Goal,109.700007292616,0.049527975036222624
111.7,44.7,0.09103747,Head,Off T,104.2106117437183,0.050774397638475174
114.4,49.4,0.57339495,Right Foot,Off T,102.81258483279174,0.04891335086660199
113.0,35.9,0.10336546,Head,Wayward,111.58658342291872,0.04945342305527751
110.3,44.9,0.09100202,Right Foot,Blocked,103.10198640181478,0.05173410063344288
112.2,48.9,0.07989315,Head,Off T,101.57392185004969,0.050467473754826665
107.7,34.4,0.1654399,Left Foot,Blocked,109.34716091421852,0.05241537355124969
105.1,45.7,0.13912481,Left Foot,Off T,99.00951267428802,0.05550009119819042
88.9,46.7,0.030633146,Left Foot,Blocked,88.30327060760547,0.06882113135452146
111.5,36.3,0.08775519,Left Foot,Blocked,110.30265454647953,0.05037041598853915
101.1,35.1,0.072396524,Right Foot,Blocked,104.79925381413744,0.05659374311611389
116.9,45.1,0.68142056,Right Foot,Saved,107.5919495129631,0.047381743796600574
118.7,44.0,0.7965756,Left Foot,Post,109.65090788497832,0.046288597841984094
114.0,27.1,0.04878769,Left Foot,Saved,118.98254325740395,0.04804377473391808
115.3,30.5,0.68502444,Left Foot,Goal,117.1821641718568,0.0477205162464788
110.3,53.3,0.13418779,Left Foot,Goal,97.15399940300965,0.0517540519724271
105.8,35.6,0.47253746,Left Foot,Goal,107.22807281677686,0.05374330836748979
109.8,25.8,0.063007504,Left Foot,Saved,117.4447086930697,0.04999826877855293
108.5,42.4,0.08553563,Head,Saved,103.73382090716605,0.05280428073559772
107.3,42.6,0.1366131,Right Foot,Off T,102.79070775123597,0.05363873304776349
105.2,46.9,0.06681567,Right Foot,Off T,98.17892645573183,0.05553274229761038
105.4,36.2,0.13285223,Right Foot,Saved,106.50909632514963,0.054084286316113395
95.9,37.9,0.020191351,Left Foot,Blocked,99.51556461177317,0.06069129104103054
107.3,46.0,0.15358418,Right Foot,Off T,100.25552154370352,0.05391186543231119
103.0,25.8,0.045149013,Right Foot,Saved,113.51473736920683,0.053517315190306794
114.0,30.4,0.19521163,Right Foot,Blocked,116.42420538702423,0.04839747247824602
107.1,48.7,0.105785675,Right Foot,Off T,98.14195636933269,0.05420881673069652
100.3,42.4,0.217808,Right Foot,Off T,98.48334681559112,0.058580122321538704
111.1,43.3,0.06298122,Left Foot,Saved Off Target,104.8168097205787,0.051120593217863185
105.6,53.8,0.01554143,Right Foot,Off T,93.43727093617407,0.05553271469676324
104.7,46.1,0.073126495,Left Foot,Off T,98.44496736756025,0.05583641614753121
102.5,26.6,0.024471292,Right Foot,Off T,112.5718685995751,0.05395551156157669
110.3,42.2,0.0655744,Head,Saved,105.08496371983958,0.051588294390777674
100.9,19.6,0.008963995,Left Foot,Blocked,117.6031360126081,0.053139661235491326
113.6,54.8,0.016886527,Right Foot,Saved,98.58074659891759,0.04913871434122808
102.9,30.8,0.06615006,Left Foot,Off T,109.34321012298844,0.05461940885269457
104.7,23.9,0.04687369,Left Foot,Off T,116.04056015031985,0.05224583799425219
95.6,27.4,0.02755421,Right Foot,Saved,108.18522819682916,0.05791586366180787
104.4,52.2,0.052126,Left Foot,Goal,93.74490706166388,0.05649961072741229
105.4,34.0,0.23999268,Left Foot,Off T,108.24854548676394,0.05373334949385122
108.0,40.0,0.7835,Left Foot,Saved,105.2157573750244,0.052912681721580576
102.6,32.4,0.09418091,Right Foot,Off T,107.866600947652,0.05511900643024261
110.0,37.7,0.12906268,Right Foot,Goal,108.26359314192375,0.051411445403540826
104.5,31.0,0.030692302,Right Foot,Blocked,110.11460211979156,0.053736950867474056
109.7,40.4,0.95298624,Left Foot,Goal,106.0271738753797,0.05184635439816645
101.0,28.8,0.03995733,Right Foot,Blocked,109.90921526423524,0.055268421527973566
118.0,50.6,0.015270742,Right Foot,Saved,104.65904452076754,0.04640199232298
109.7,52.5,0.12409546,Left Foot,Blocked,97.2720494283944,0.052246669014362035
108.1,40.2,0.7835,Left Foot,Goal,105.1288428548512,0.05286789727867021
109.2,47.4,0.14343098,Left Foot,Off T,100.53144582666658,0.052604030535088914
105.1,32.0,0.07299935,Left Foot,Off T,109.6649150822632,0.05357061534113644
110.9,40.0,0.45755082,Right Foot,Goal,107.12206868801593,0.05104732537948585
95.6,38.7,0.03978839,Left Foot,Saved,98.6862381489942,0.06111461069390508
113.0,50.1,0.3188917,Left Foot,Goal,101.3151795142268,0.049870774429676
107.5,41.8,0.035399932,Head,Off T,103.52538625863707,0.053426140216993316
111.5,49.2,0.0986297,Right Foot,Saved,100.86439213121744,0.05096412638723965
115.2,32.9,0.36530197,Left Foot,Goal,115.29397902752771,0.047975608663448396
99.2,30.4,0.032843675,Right Foot,Off T,107.57867632574775,0.05667666859614494
114.6,48.7,0.052004397,Head,Saved,103.43932327698204,0.04880096310752978
