id,match_id,competition_name,season_name,x,y,shot_distance,shot_angle,body_part,side_of_field,is_goal,outcome_name,shot_statsbomb_xg,distance_category,angle_category
50eddae9-9fc5-4478-a4b0-d2ebf48005e3,2275150,FA Women's Super League,2019/2020,101.6,27.1,20.43942269243435,16.753946732279303,Right Foot,left,0,Off T,0.07061844,Close,Great
6bb2984d-cc19-4ab8-81ca-ef0e10dfe2c2,2275150,FA Women's Super League,2019/2020,93.6,75.6,41.17669243637716,6.18676693689206,Left Foot,right,1,Goal,0.005920687,Very Far,Fair
11bfe2aa-1e48-4783-91e9-75b864c6d0b2,2275150,FA Women's Super League,2019/2020,101.2,40.0,18.799999999999997,24.02295677273089,Left Foot,center,1,Goal,0.12144772,Very Close,Great
3bcf0a95-e578-4e82-bf62-3e4d21429ed4,2275137,FA Women's Super League,2019/2020,97.6,51.2,23.528705871764394,16.34080563114664,Right Foot,right,1,Goal,0.07468658,Close,Great
1f0bbec8-cbf8-44dd-b5bc-423f461f11a4,2275153,FA Women's Super League,2019/2020,99.0,22.9,24.750959577357804,13.17978662626459,Right Foot,left,0,Off T,0.04064489,Close,Good
bb7304cf-34d9-4a54-b98a-2040016be75f,2275153,FA Women's Super League,2019/2020,100.3,59.6,25.128668886353694,11.771768187821626,Left Foot,right,0,Blocked,0.011914387,Medium,Good
c15bbefa-daa6-4a87-85a8-871c024f6095,2275144,FA Women's Super League,2019/2020,85.7,19.0,38.28171887467959,9.722673035576626,Right Foot,left,0,Off T,0.0071200025,Very Far,Fair
bc97f219-8205-4e65-8c40-5db3e7e346b5,2275144,FA Women's Super League,2019/2020,93.8,44.6,26.206869328479513,16.86023820718137,Left Foot,right,0,Saved,0.05763791,Medium,Great
4daf4438-013e-4421-b164-6c725ec2b1d3,2275088,FA Women's Super League,2019/2020,88.8,19.0,35.53083168179433,10.119850248927305,Right Foot,left,0,Saved,0.008176684,Very Far,Good
3d58788d-7c83-412c-9945-e1822aa6175e,2275110,FA Women's Super League,2019/2020,88.1,26.2,33.37139493638227,12.08376031065584,Right Foot,left,0,Off T,0.008449521,Far,Good
d7f4c3a4-2887-42c3-8029-1462b3fb1fef,2275063,FA Women's Super League,2019/2020,89.8,55.4,32.28002478313795,12.03535317007575,Left Foot,right,0,Off T,0.00887677,Far,Good
25878e5c-2d0e-4557-8f4d-500c44efb213,2275054,FA Women's Super League,2019/2020,101.2,49.6,19.616319736382763,19.2947986892768,Left Foot,right,0,Off T,0.08715521,Very Close,Great
5ad84d75-a3fd-4ba2-b47d-0d84452916d1,2275072,FA Women's Super League,2019/2020,101.0,53.2,21.110187114282052,16.316628860182327,Right Foot,right,0,Off T,0.065288514,Close,Great
203626da-1300-4ff0-b729-2b694f650036,2275099,FA Women's Super League,2019/2020,90.2,53.7,31.338953396691473,12.678363624799013,Right Foot,right,1,Goal,0.015563374,Far,Good
f5f8d88b-2e8c-421f-afb8-f01db19fb58b,2275057,FA Women's Super League,2019/2020,101.5,25.7,21.174040710265956,15.581443940062528,Right Foot,left,0,Blocked,0.065060705,Close,Great
96b1c2d0-1daa-449c-a4ed-5e286f37f873,2275057,FA Women's Super League,2019/2020,99.9,23.9,23.461031520374373,13.95247776808493,Right Foot,left,0,Saved,0.04826822,Close,Good
4ddf988d-7246-42c7-9596-55ea11f055e9,2275077,FA Women's Super League,2019/2020,98.7,61.5,27.56700926832651,10.72179449096509,Left Foot,right,0,Off T,0.011936706,Medium,Good
8dec75a0-458b-455c-94a6-2d8af900c909,2275036,FA Women's Super League,2019/2020,100.6,19.8,25.2744930710786,11.418870580589111,Right Foot,left,0,Off T,0.010037063,Medium,Good
cc8ba315-4cbc-4ca6-8536-cd9dc599b72c,2275045,FA Women's Super League,2019/2020,97.7,30.3,23.01695027582933,17.22636146606901,Right Foot,left,0,Off T,0.07227999,Close,Great
bc44eb1e-4d26-4697-b905-2e1f3eb2a74c,2275045,FA Women's Super League,2019/2020,88.3,44.7,31.707727764694845,14.081839887389028,Right Foot,right,0,Saved,0.030371651,Far,Good
653e991d-577c-4306-9549-f82485400bbb,2275045,FA Women's Super League,2019/2020,87.4,45.0,32.61533381708671,13.676436185314662,Right Foot,right,0,Saved,0.02514923,Far,Good
de6901f5-1719-4590-8c03-ada28c0f074c,2275045,FA Women's Super League,2019/2020,99.8,20.9,25.220031720836516,12.052615288241874,Right Foot,left,0,Post,0.0119962795,Medium,Good
1b6bc531-a07e-4c8b-bdd6-aaa3c7eaa3d0,2275093,FA Women's Super League,2019/2020,100.5,26.2,21.824069281414957,15.708009654042186,Right Foot,left,1,Goal,0.06844696,Close,Great
bfde7366-3891-49a6-bd6c-5fe43691b182,2275037,FA Women's Super League,2019/2020,89.6,47.8,30.636579443534494,14.089099338092293,Right Foot,right,0,Off T,0.030378686,Far,Good
12b92d43-89e7-4681-9551-1bafc346b866,2275139,FA Women's Super League,2019/2020,101.9,27.4,20.039211561336433,17.11060348923088,Right Foot,left,0,Off T,0.07773739,Close,Great
f4e312b0-aac1-4e79-b77a-3fc446d04450,2275139,FA Women's Super League,2019/2020,94.1,51.2,26.882150211618125,14.87198435189534,Left Foot,right,0,Saved,0.05260682,Medium,Good
f8a0463d-8cc9-493f-92de-4abce52e9001,2275070,FA Women's Super League,2019/2020,84.9,44.6,35.10512783056058,12.787750990805186,Right Foot,right,0,Off T,0.016662726,Very Far,Good
187a3f21-7be7-4b63-9e41-8e052c86735e,2275051,FA Women's Super League,2019/2020,90.6,23.9,31.792609204027286,11.989047774107865,Right Foot,left,0,Blocked,0.009280584,Far,Good
e9137f0b-c80c-4660-83b9-c3b32bca12a3,2275051,FA Women's Super League,2019/2020,90.4,21.6,32.91686497830557,11.174565193398603,Right Foot,left,0,Saved,0.0079917135,Far,Good
5b85e66c-a60b-40c2-8cf5-92c792f16e20,2275050,FA Women's Super League,2019/2020,94.4,55.2,27.942798714516766,13.240519915187209,Left Foot,right,0,Off T,0.035898935,Medium,Good
3ae1764a-b298-41f3-b30c-919e202d2764,2275029,FA Women's Super League,2019/2020,83.0,32.7,37.14687066227786,11.886276149170577,Right Foot,left,0,Saved,0.0074130665,Very Far,Good
d80016cf-058d-4f97-9cc0-80a33f65fab2,2275090,FA Women's Super League,2019/2020,86.7,31.4,33.61621632486321,12.860601263465608,Right Foot,left,0,Saved,0.01824135,Far,Good
13d0bf5c-adff-4ad6-b34d-338ccec04155,2275042,FA Women's Super League,2019/2020,91.0,28.3,30.004832944044196,13.560282996141469,Right Foot,left,0,Saved,0.036446873,Far,Good
94117972-b19d-4755-b31c-38d6535a4ae1,2275042,FA Women's Super League,2019/2020,86.4,53.8,34.99999999999999,11.652733748964625,Left Foot,right,0,Blocked,0.007577833,Far,Good
11d8a7b8-90fa-445a-ac91-063cabe516af,2275157,FA Women's Super League,2019/2020,99.0,25.8,23.346091750012462,15.007875220510737,Right Foot,left,0,Blocked,0.06409413,Close,Great
1ced33f3-56c9-4a62-ac73-6d6bff433935,2275157,FA Women's Super League,2019/2020,100.3,59.5,25.06671099286861,11.831227378673436,Left Foot,right,0,Off T,0.015088451,Medium,Good
6769faa6-50d2-44aa-98bf-a6e49b70b08d,2275082,FA Women's Super League,2019/2020,95.5,29.3,25.399606296161362,15.669068926802893,Right Foot,left,0,Blocked,0.059817683,Medium,Great
d2b735fb-3f4f-4b5e-9c69-a30c0d7cc128,2275138,FA Women's Super League,2019/2020,89.9,46.5,30.203642164480755,14.482784267027288,Right Foot,right,0,Off T,0.036954284,Far,Good
d478d6b3-a99d-49c5-a03b-fca64dc8be7a,2275138,FA Women's Super League,2019/2020,99.5,58.5,25.10975905897944,12.390579317468742,Right Foot,right,0,Saved,0.013084325,Medium,Good
a2e458f4-a719-488a-a0d5-c5004b5675a2,2275049,FA Women's Super League,2019/2020,82.3,58.9,40.53763683294822,9.71043414987368,Right Foot,right,0,Blocked,0.006953999,Very Far,Fair
2d1aa0e1-03d6-40cd-aaae-d7b6381c9426,2275049,FA Women's Super League,2019/2020,93.8,25.3,28.300706704957037,13.30203140669509,Right Foot,left,0,Post,0.029596137,Medium,Good
64f3d787-4baa-479e-a137-d7246ea35c08,2275049,FA Women's Super League,2019/2020,101.6,28.2,19.984994370777297,17.679821761611656,Right Foot,left,0,Blocked,0.09154619,Very Close,Great
c796c835-a5c3-4392-b377-c30fb612ebc6,2275049,FA Women's Super League,2019/2020,95.6,29.6,25.2253840406841,15.850252469395116,Right Foot,left,0,Saved to Post,0.058766346,Medium,Great
6fce1e8e-30c9-4ca7-8a16-4239c423dbe1,2275061,FA Women's Super League,2019/2020,90.4,40.7,29.599999999999994,15.383755394808713,Right Foot,right,0,Saved,0.034637075,Medium,Great
6295d644-09de-4db0-8a2a-33e3d1d1bb34,2275096,FA Women's Super League,2019/2020,88.6,26.3,32.864114167279794,12.242888600699423,Right Foot,left,0,Post,0.009159937,Far,Good
275121c9-a2ff-4189-9cb4-47801c8b6bf0,2275130,FA Women's Super League,2019/2020,95.1,45.5,24.94513980718489,17.435771692666005,Right Foot,right,0,Blocked,0.06915736,Close,Great
b5878ada-e0bc-4811-b0c9-15e57240da67,2275034,FA Women's Super League,2019/2020,90.0,49.9,30.57466271277575,13.73368677811876,Left Foot,right,0,Off T,0.03470062,Far,Good
8e079575-93bd-478c-aa50-6a345d553477,2275041,FA Women's Super League,2019/2020,100.8,63.3,27.223702907576698,9.732586248493218,Left Foot,right,0,Post,0.008115311,Medium,Fair
4dad8e9c-5cb0-402a-afd3-b41e2ba4811c,2275094,FA Women's Super League,2019/2020,81.6,28.3,39.16439709736383,10.89877957620193,Right Foot,left,0,Blocked,0.0067286817,Very Far,Good
7bf6dc6d-716b-4ed6-aa1d-a5605cdc076a,2275094,FA Women's Super League,2019/2020,101.5,57.5,22.901964981197573,13.16981247933926,Left Foot,right,0,Off T,0.04169175,Close,Good
8f2798c7-2c26-42f4-a929-e0e4be846e6e,2275094,FA Women's Super League,2019/2020,93.2,10.1,37.26996109469394,7.649887912198957,Right Foot,left,0,Saved,0.0062245866,Very Far,Fair
9f421171-212b-434b-9cf1-4ac426fa003e,2275073,FA Women's Super League,2019/2020,86.5,49.9,34.01558466350387,12.546337456502489,Left Foot,right,1,Goal,0.013615891,Far,Good
f37be642-2d19-4ef7-a612-3537aeeba8c9,2275131,FA Women's Super League,2019/2020,101.4,30.1,19.513328778042965,19.171945826446844,Right Foot,left,1,Goal,0.0891376,Very Close,Great
57ef3e31-bb45-458c-9c88-bb314381ed1e,2275131,FA Women's Super League,2019/2020,93.7,51.8,27.43228025520299,14.476587995926495,Right Foot,right,0,Blocked,0.044714037,Medium,Good
81258ae3-e1c4-4332-a514-7f1733ca6ac8,2275062,FA Women's Super League,2019/2020,90.8,47.6,29.42108087749327,14.63756248434062,Right Foot,right,0,Off T,0.0358112,Medium,Good
68ae8918-75be-4313-b0b3-b0430b577bf5,2275048,FA Women's Super League,2019/2020,90.7,42.6,29.299999999999997,15.429943883083258,Left Foot,right,0,Blocked,0.035511833,Medium,Great
8bda03ca-31eb-418a-b531-5bbcc730055c,2275103,FA Women's Super League,2019/2020,101.6,17.7,25.95091520544122,10.178722436353468,Right Foot,left,0,Saved,0.00922421,Medium,Good
a1cb3b56-62e0-4995-96fc-854b17b70273,2275140,FA Women's Super League,2019/2020,91.1,25.4,30.78262496929072,12.62314796538331,Right Foot,left,0,Saved,0.015875334,Far,Good
